cust_id,age,annual_income,employment_length,employment_type,education,marital_status,num_dependents
15167.0,38,139200,0.2,self employed,Bachelor,Single,1
15168.0,36,37600,2.5,pt,Bachelor,Married,0
15169.0,29,20100,11.5,full-time,Graduate,Single,0
15170.0,36,77300,2.6,Full-time,Some College,Married,0
15171.0,49,60000,3.0,full-time,Some College,Married,0
15172.0,27,20000,2.8,fulltime,Bachelor,Married,3
15173.0,47,104000,4.3,contract,Advanced,Married,0
15174.0,55,56900,5.0,ft,Advanced,Divorced,1
15175.0,61,31400,9.1,self-employed,Bachelor,Married,3
15176.0,37,106500,3.3,Full-time,Graduate,Married,0
15177.0,41,35100,2.2,full-time,Bachelor,Married,1
15178.0,26,20000,8.2,full-time,Bachelor,Married,1
15179.0,45,42800,1.0,Full-time,Bachelor,Married,3
15180.0,57,22300,10.1,fulltime,High School,Married,0
15181.0,53,22200,6.6,fulltime,High School,Married,0
15182.0,36,54000,2.8,self-employed,Bachelor,Married,2
15183.0,42,48600,2.2,self employed,Bachelor,Married,2
15184.0,41,52300,7.7,self emp,Graduate,Married,1
15185.0,38,48100,5.8,part-time,Bachelor,Single,0
15186.0,45,52600,5.0,Full-time,Bachelor,Married,0
15187.0,42,46800,6.6,pt,High School,Married,1
15188.0,41,24400,10.2,fulltime,High School,Married,3
15189.0,40,95200,7.0,self-employed,Graduate,Married,1
15190.0,37,38800,3.2,ft,High School,Married,0
15191.0,33,130800,5.2,fulltime,Some College,Divorced,2
15192.0,52,61500,2.9,full-time,Some College,Married,2
15193.0,43,23100,2.4,Full-time,Some College,Married,2
15194.0,33,47700,2.2,self-employed,Bachelor,Married,0
15195.0,51,29900,5.5,pt,Advanced,Divorced,0
15196.0,31,47100,0.3,part time,Graduate,Divorced,0
15197.0,19,30500,1.2,Full-time,Some College,Single,0
15198.0,31,45900,7.8,full-time,Graduate,Married,2
15199.0,64,46400,7.5,ft,High School,Married,4
15200.0,50,20000,12.6,contract,Some College,Married,0
15201.0,25,20000,6.2,self emp,Some College,Married,2
15202.0,40,29200,7.5,fulltime,Some College,Married,2
15203.0,36,43900,5.2,contractor,Bachelor,Single,0
15204.0,49,40600,13.6,fulltime,Bachelor,Married,1
15205.0,33,37300,5.4,ft,Bachelor,Single,3
15206.0,36,36900,6.8,fulltime,Some College,Single,0
15207.0,72,20000,7.0,fulltime,High School,Divorced,0
15208.0,21,41000,3.0,self emp,Bachelor,Single,2
15209.0,37,56300,7.3,ft,Graduate,Married,3
15210.0,40,33800,9.2,fulltime,Some College,Married,1
15211.0,30,20000,5.3,fulltime,High School,Single,1
15212.0,35,45800,0.2,self-employed,High School,Married,0
15213.0,40,68000,9.3,ft,Bachelor,Married,2
15214.0,34,38800,0.4,ft,Bachelor,Divorced,0
15215.0,40,37500,4.2,fulltime,Some College,Married,1
15216.0,26,47600,3.4,full-time,Some College,Single,0
15217.0,53,45900,6.1,fulltime,Bachelor,Married,0
15218.0,42,34000,3.4,pt,High School,Married,1
15219.0,31,63500,1.0,pt,Bachelor,Married,2
15220.0,26,20000,0.2,Full-time,High School,Single,0
15221.0,43,57000,4.0,fulltime,Bachelor,Married,2
15222.0,46,26700,2.9,ft,Graduate,Married,1
15223.0,55,31100,0.2,fulltime,Some College,Married,2
15224.0,40,26400,3.2,self employed,Bachelor,Single,2
15225.0,36,29200,5.7,part-time,High School,Married,0
15226.0,70,20000,10.9,part-time,High School,Married,1
15227.0,46,51800,0.5,Full-time,Bachelor,Single,0
15228.0,32,33800,13.8,Full-time,High School,Single,0
15229.0,34,24500,5.6,contract,Some College,Single,0
15230.0,25,62300,0.7,full-time,High School,Married,0
15231.0,34,42300,8.4,fulltime,Bachelor,Married,1
15232.0,41,55300,3.7,self-employed,Graduate,Married,4
15233.0,37,31300,3.3,full-time,Bachelor,Single,0
15234.0,30,34100,4.8,full-time,Bachelor,Married,2
15235.0,32,45200,1.7,full-time,Advanced,Married,0
15236.0,35,28800,3.1,full-time,Bachelor,Married,1
15237.0,35,65300,0.7,full-time,Bachelor,Married,3
15238.0,50,74600,4.5,fulltime,Some College,Divorced,0
15239.0,51,122500,7.1,ft,Some College,Married,2
15240.0,37,113900,6.2,ft,Bachelor,Married,0
15241.0,47,45300,9.1,Full-time,Bachelor,Married,4
15242.0,34,100000,11.1,ft,Graduate,Single,1
15243.0,39,64400,3.7,fulltime,Bachelor,Married,5
15244.0,59,38500,7.4,full-time,Some College,Married,1
15245.0,47,86100,0.8,part time,Bachelor,Married,3
15246.0,41,75300,11.6,ft,Bachelor,Married,2
15247.0,42,70500,4.7,part time,Some College,Married,0
15248.0,42,27100,7.4,ft,Advanced,Married,2
15249.0,46,41700,3.6,ft,Bachelor,Married,2
15250.0,50,22200,4.3,ft,Some College,Single,3
15251.0,47,139602,9.6,contractor,Graduate,Married,1
15252.0,37,80900,2.5,full-time,Advanced,Married,1
15253.0,53,21100,5.2,fulltime,Graduate,Married,2
15254.0,45,27400,8.9,Full-time,Some College,Married,2
15255.0,47,31200,3.3,Full-time,Some College,Married,3
15256.0,41,38500,5.2,Full-time,High School,Married,1
15257.0,31,64700,7.0,Full-time,Bachelor,Married,2
15258.0,40,74900,5.7,self employed,Bachelor,Single,3
15259.0,54,20000,3.4,part time,Graduate,Married,1
15260.0,30,45800,8.7,part-time,Bachelor,Single,0
15261.0,21,32300,4.0,Full-time,Bachelor,Single,2
15262.0,55,46700,9.0,Full-time,High School,Married,2
15263.0,38,57100,11.4,full-time,Graduate,Married,1
15264.0,33,23400,3.5,ft,Bachelor,Single,2
15265.0,47,20000,11.7,Full-time,Bachelor,Married,1
15266.0,37,43500,4.3,fulltime,Advanced,Single,1
15267.0,39,73900,3.0,full-time,Graduate,Single,0
15268.0,31,20700,12.7,ft,High School,Single,1
15269.0,42,39200,7.5,contract,Bachelor,Married,2
15270.0,38,72400,6.8,self employed,Graduate,Divorced,0
15271.0,27,25400,6.3,fulltime,High School,Single,1
15272.0,42,73300,10.3,part time,Graduate,Single,1
15273.0,40,44400,3.3,self-employed,Graduate,Married,0
15274.0,30,25400,5.7,ft,High School,Single,2
15275.0,61,139602,2.1,fulltime,High School,Married,0
15276.0,64,34100,0.6,Full-time,Some College,Single,0
15277.0,48,20900,7.3,Full-time,Bachelor,Married,0
15278.0,36,63000,3.3,Full-time,Some College,Married,0
15279.0,35,52300,8.9,Full-time,High School,Married,0
15280.0,30,50600,6.6,Full-time,Graduate,Married,1
15281.0,41,60400,1.2,self employed,Graduate,Divorced,1
15282.0,52,39900,9.9,fulltime,Advanced,Married,0
15283.0,43,28700,2.0,self-employed,Bachelor,Married,1
15284.0,55,32600,9.6,pt,Some College,Divorced,0
15285.0,43,20000,4.5,part time,High School,Married,3
15286.0,53,54600,5.8,ft,Some College,Married,1
15287.0,26,59100,5.7,self-employed,Graduate,Single,3
15288.0,53,54300,12.0,fulltime,Graduate,Married,1
15289.0,57,27600,2.1,Full-time,Bachelor,Married,1
15290.0,53,32500,0.8,fulltime,Bachelor,Married,0
15291.0,44,139602,0.2,pt,Graduate,Single,0
15292.0,39,32700,4.7,full-time,Bachelor,Married,1
15293.0,27,20000,7.8,Full-time,Bachelor,Single,1
15294.0,33,43500,1.4,Full-time,Bachelor,Married,3
15295.0,41,66800,4.0,full-time,Some College,Married,2
15296.0,41,31600,7.9,fulltime,Some College,Married,3
15297.0,54,38800,6.2,ft,Some College,Married,0
15298.0,63,26800,2.0,self-employed,Some College,Married,2
15299.0,26,37600,0.6,fulltime,Bachelor,Married,2
15300.0,50,51700,6.6,full-time,High School,Married,3
15301.0,29,52600,11.7,self employed,Bachelor,Married,2
15302.0,43,29000,1.9,self-employed,Advanced,Married,0
15303.0,52,22900,5.2,contractor,Some College,Married,0
15304.0,35,20000,9.5,Full-time,High School,Single,0
15305.0,35,40200,14.0,Full-time,Some College,Married,3
15306.0,45,72300,5.2,self employed,Some College,Married,1
15307.0,50,67600,3.3,ft,Bachelor,Single,3
15308.0,31,24000,7.1,contract,Graduate,Single,0
15309.0,54,36800,3.6,self employed,Some College,Married,1
15310.0,47,29700,3.5,full-time,Some College,Married,1
15311.0,38,122100,7.1,self employed,Graduate,Married,0
15312.0,60,20000,2.0,part-time,Bachelor,Divorced,1
15313.0,42,42200,6.3,full-time,High School,Married,1
15314.0,34,72300,9.0,Full-time,Graduate,Married,1
15315.0,27,24000,9.1,Full-time,Some College,Married,1
15316.0,38,28900,0.6,fulltime,Graduate,Single,1
15317.0,52,30600,3.6,ft,Some College,Single,0
15318.0,37,54600,8.6,fulltime,Graduate,Married,2
15319.0,39,55000,4.4,ft,Bachelor,Married,0
15320.0,42,34700,8.1,ft,Some College,Divorced,1
15321.0,18,20000,0.4,full-time,High School,Single,1
15322.0,28,46100,5.6,Full-time,Bachelor,Single,4
15323.0,47,42000,3.2,ft,Some College,Married,1
15324.0,61,20000,9.3,full-time,High School,Married,1
15325.0,43,20400,5.2,full-time,High School,Single,0
15326.0,40,95600,1.2,Full-time,Graduate,Married,1
15327.0,35,24200,9.8,fulltime,Advanced,Married,1
15328.0,51,43100,2.0,Full-time,Graduate,Married,1
15329.0,45,85900,5.7,self employed,Graduate,Divorced,1
15330.0,38,63500,11.3,pt,Advanced,Single,1
15331.0,23,28300,5.8,Full-time,High School,Married,1
15332.0,23,33300,5.8,part time,High School,Single,0
15333.0,40,30000,5.2,self-employed,Advanced,Married,2
15334.0,35,41100,5.4,Full-time,Bachelor,Married,2
15335.0,45,20000,4.6,Full-time,High School,Divorced,1
15336.0,26,20000,1.2,part time,Graduate,Married,1
15337.0,49,20700,1.4,full-time,High School,Married,3
15338.0,27,37500,9.6,part-time,High School,Single,0
15339.0,19,20000,1.6,contract,Bachelor,Married,2
15340.0,29,20000,8.1,ft,Bachelor,Single,1
15341.0,24,20400,6.6,Full-time,High School,Single,2
15342.0,40,56400,6.6,full-time,Some College,Divorced,1
15343.0,34,50300,2.2,fulltime,Some College,Divorced,0
15344.0,30,29200,6.8,fulltime,Graduate,Married,1
15345.0,30,23100,0.5,ft,Some College,Married,2
15346.0,61,32200,7.0,full-time,High School,Single,0
15347.0,52,32700,5.2,ft,High School,Married,2
15348.0,18,20000,0.3,self employed,High School,Married,1
15349.0,44,80600,3.7,self employed,Bachelor,Single,0
15350.0,34,44200,2.2,fulltime,High School,Single,0
15351.0,18,33600,1.0,Full-time,High School,Single,1
15352.0,37,35400,6.6,self-employed,High School,Single,0
15353.0,50,20000,5.9,part time,High School,Married,1
15354.0,55,20000,0.8,fulltime,Some College,Married,0
15355.0,20,20000,2.4,full-time,High School,Single,0
15356.0,29,40300,8.5,self emp,High School,Married,2
15357.0,39,61500,5.1,self emp,Bachelor,Married,0
15358.0,31,28400,8.3,ft,Bachelor,Married,2
15359.0,53,38900,1.0,ft,Bachelor,Married,2
15360.0,36,30600,6.5,self employed,Bachelor,Married,2
15361.0,32,22600,4.7,ft,Bachelor,Married,4
15362.0,33,44700,11.8,Full-time,Some College,Single,1
15363.0,36,54300,3.4,Full-time,High School,Married,3
15364.0,44,74200,7.4,self emp,Some College,Married,2
15365.0,49,31200,6.6,self employed,Bachelor,Married,0
15366.0,27,35400,1.2,self emp,High School,Single,1
15367.0,27,54200,2.1,Full-time,Bachelor,Single,0
15368.0,52,28900,3.8,fulltime,Advanced,Married,0
15369.0,41,40900,2.0,Full-time,High School,Married,0
15370.0,40,26400,8.5,ft,Graduate,Married,0
15371.0,48,66600,10.4,fulltime,Graduate,Divorced,0
15372.0,34,51300,8.9,contractor,Graduate,Married,1
15373.0,40,53100,3.6,ft,Bachelor,Married,2
15374.0,34,32900,5.4,self emp,High School,Married,1
15375.0,47,112700,8.0,part time,Graduate,Married,2
15376.0,47,54100,7.0,Full-time,Bachelor,Divorced,1
15377.0,42,20000,3.2,part-time,Some College,Single,1
15378.0,44,31400,12.1,Full-time,High School,Married,1
15379.0,20,20500,2.3,Full-time,Graduate,Single,0
15380.0,53,74900,4.3,self employed,Graduate,Married,1
15381.0,45,81300,6.4,ft,Bachelor,Single,0
15382.0,45,100600,3.7,full-time,Bachelor,Married,4
15383.0,49,34000,6.5,self employed,High School,Married,0
15384.0,31,74300,4.2,ft,Graduate,Single,1
15385.0,26,24300,7.4,Full-time,High School,Single,2
15386.0,62,33600,4.4,fulltime,Advanced,Married,1
15387.0,40,33500,2.2,Full-time,Graduate,Married,0
15388.0,24,20000,6.1,fulltime,High School,Single,1
15389.0,23,23500,5.6,contractor,High School,Married,0
15390.0,26,64800,4.3,full-time,Graduate,Single,0
15391.0,46,68700,7.5,Full-time,Graduate,Divorced,1
15392.0,25,44400,4.7,ft,Some College,Married,1
15393.0,31,93500,5.2,fulltime,Bachelor,Married,0
15394.0,44,40500,7.8,part time,Bachelor,Married,0
15395.0,34,51900,7.0,self employed,Bachelor,Single,1
15396.0,29,50900,2.6,Full-time,Graduate,Married,2
15397.0,33,76300,4.9,self-employed,Advanced,Married,2
15398.0,53,20000,4.2,ft,Bachelor,Divorced,1
15399.0,38,39400,6.1,full-time,Bachelor,Married,2
15400.0,64,66800,5.2,contract,Graduate,Married,1
15401.0,39,107800,5.2,fulltime,Bachelor,Single,1
15402.0,31,45200,3.8,contract,Bachelor,Single,0
15403.0,37,104000,8.8,Full-time,Graduate,Single,1
15404.0,33,20500,7.4,full-time,High School,Married,3
15405.0,25,59400,7.9,fulltime,Bachelor,Married,1
15406.0,29,85600,6.0,ft,Graduate,Married,0
15407.0,32,24900,9.6,Full-time,High School,Single,2
15408.0,25,20000,2.5,ft,Bachelor,Married,0
15409.0,62,42700,4.4,self employed,High School,Married,1
15410.0,43,67700,4.0,self employed,Bachelor,Divorced,1
15411.0,35,94500,2.8,Full-time,Bachelor,Married,0
15412.0,47,23000,11.7,ft,Advanced,Divorced,1
15413.0,41,34700,0.5,Full-time,Bachelor,Married,3
15414.0,42,74900,2.1,Full-time,Graduate,Married,5
15415.0,53,26400,8.8,fulltime,High School,Single,0
15416.0,43,26400,9.5,self employed,Advanced,Single,1
15417.0,36,70900,5.3,Full-time,Bachelor,Single,1
15418.0,36,54700,7.1,Full-time,Some College,Married,3
15419.0,33,40500,4.6,ft,Some College,Married,4
15420.0,29,25800,11.3,full-time,Bachelor,Divorced,0
15421.0,30,20000,9.7,self emp,Graduate,Married,3
15422.0,29,23500,12.0,fulltime,Bachelor,Married,4
15423.0,37,20000,10.5,self employed,High School,Divorced,0
15424.0,57,88700,5.3,part time,Bachelor,Single,0
15425.0,38,93900,5.0,Full-time,Advanced,Married,4
15426.0,35,139602,5.2,contract,Graduate,Single,2
15427.0,30,75100,1.4,contract,Bachelor,Married,3
15428.0,35,20000,0.7,Full-time,High School,Single,0
15429.0,42,124400,5.7,full-time,High School,Married,2
15430.0,50,26200,8.1,ft,High School,Married,1
15431.0,34,31200,5.5,pt,Bachelor,Married,1
15432.0,48,43400,8.1,part time,Bachelor,Single,0
15433.0,27,42400,4.9,full-time,Bachelor,Single,2
15434.0,44,137800,6.3,part time,Advanced,Single,0
15435.0,23,32800,0.2,fulltime,Advanced,Single,1
15436.0,23,24100,3.3,full-time,High School,Single,1
15437.0,29,29800,11.6,self emp,Bachelor,Married,1
15438.0,51,32500,7.6,contract,High School,Married,1
15439.0,62,63900,5.5,Full-time,Graduate,Divorced,2
15440.0,40,30100,3.3,ft,Some College,Married,0
15441.0,59,39400,4.7,full-time,Bachelor,Married,0
15442.0,50,36900,0.6,ft,Bachelor,Married,1
15443.0,20,20000,2.8,full-time,Some College,Single,0
15444.0,37,53900,5.2,Full-time,Bachelor,Married,1
15445.0,27,46500,7.7,pt,Some College,Single,1
15446.0,64,52500,7.1,fulltime,Graduate,Married,1
15447.0,47,62200,12.6,Full-time,Bachelor,Married,2
15448.0,41,21900,3.8,fulltime,High School,Married,2
15449.0,20,21500,2.7,ft,Some College,Married,3
15450.0,45,45800,12.1,ft,Some College,Married,2
15451.0,36,29100,13.4,self emp,Some College,Married,3
15452.0,44,39900,5.1,Full-time,Some College,Married,2
15453.0,44,139602,2.6,full-time,Advanced,Married,0
15454.0,42,41200,0.5,Full-time,Some College,Single,3
15455.0,34,37900,12.4,Full-time,Some College,Married,2
15456.0,42,26400,12.0,Full-time,Bachelor,Divorced,0
15457.0,21,20000,3.6,part-time,High School,Single,1
15458.0,23,20000,4.9,fulltime,Bachelor,Single,0
15459.0,43,66900,3.2,Full-time,Advanced,Single,1
15460.0,26,51500,5.9,full-time,Bachelor,Married,5
15461.0,51,38400,4.1,self emp,Graduate,Married,0
15462.0,37,24300,4.9,Full-time,High School,Married,1
15463.0,41,42800,7.5,Full-time,High School,Married,0
15464.0,38,62400,8.3,Full-time,Graduate,Single,1
15465.0,46,48300,0.2,Full-time,Bachelor,Divorced,0
15466.0,44,47300,8.6,pt,Some College,Divorced,0
15467.0,21,38500,3.3,fulltime,Bachelor,Single,0
15468.0,54,26400,2.4,self emp,Bachelor,Married,0
15469.0,40,24000,8.3,fulltime,Graduate,Married,0
15470.0,61,70800,3.8,full-time,Graduate,Married,2
15471.0,41,48300,3.5,self employed,Bachelor,Married,1
15472.0,51,20000,5.5,Full-time,Some College,Divorced,0
15473.0,45,73700,6.1,full-time,Advanced,Married,2
15474.0,46,139602,6.1,full-time,High School,Married,2
15475.0,23,42500,5.3,fulltime,Graduate,Married,2
15476.0,51,52100,3.0,pt,Bachelor,Married,1
15477.0,31,68600,2.2,Full-time,Bachelor,Single,2
15478.0,39,47500,3.6,full-time,Graduate,Married,1
15479.0,32,74600,3.7,self emp,Advanced,Single,0
15480.0,41,20000,5.3,fulltime,High School,Single,1
15481.0,39,84300,2.2,self employed,Graduate,Married,1
15482.0,49,106200,12.9,part-time,Bachelor,Single,0
15483.0,55,122500,5.2,Full-time,Bachelor,Divorced,0
15484.0,47,29400,5.3,full-time,High School,Married,2
15485.0,30,51400,0.7,self-employed,Bachelor,Single,0
15486.0,48,63000,8.0,self emp,Some College,Married,1
15487.0,23,36300,5.2,ft,Some College,Married,0
15488.0,43,70400,8.7,fulltime,Some College,Single,3
15489.0,20,81600,2.9,full-time,High School,Single,4
15490.0,28,70000,1.3,full-time,Bachelor,Married,3
15491.0,37,20000,14.0,self emp,Graduate,Married,2
15492.0,46,39000,2.5,Full-time,High School,Married,2
15493.0,60,68000,1.6,fulltime,Some College,Divorced,1
15494.0,38,41800,10.1,Full-time,High School,Single,3
15495.0,29,34300,2.4,part time,Some College,Single,1
15496.0,39,53400,9.2,self employed,Bachelor,Single,0
15497.0,45,31500,2.7,Full-time,Bachelor,Single,1
15498.0,38,34100,6.8,ft,Bachelor,Divorced,2
15499.0,28,44700,3.2,self employed,Bachelor,Single,0
15500.0,29,20000,5.5,Full-time,Graduate,Single,2
15501.0,27,24300,9.0,full-time,High School,Married,1
15502.0,53,49500,3.2,self emp,Bachelor,Divorced,1
15503.0,35,64200,5.3,full-time,Bachelor,Married,3
15504.0,24,21700,6.5,Full-time,High School,Married,1
15505.0,34,22500,5.5,fulltime,Some College,Married,5
15506.0,29,36300,4.3,ft,Graduate,Married,1
15507.0,40,33000,0.2,Full-time,Some College,Married,1
15508.0,46,52700,2.0,full-time,Graduate,Divorced,0
15509.0,25,38900,5.8,contract,Graduate,Married,4
15510.0,67,20000,1.7,Full-time,High School,Single,1
15511.0,64,26100,7.5,contract,Graduate,Married,2
15512.0,21,20000,3.8,self employed,High School,Single,0
15513.0,40,36800,7.0,Full-time,Bachelor,Married,0
15514.0,32,60200,4.8,self employed,Advanced,Single,2
15515.0,66,35900,1.4,Full-time,Bachelor,Married,1
15516.0,35,33500,9.3,Full-time,High School,Single,2
15517.0,42,90600,9.8,Full-time,Bachelor,Married,3
15518.0,43,139000,5.1,ft,Graduate,Married,1
15519.0,25,20000,7.7,full-time,High School,Single,1
15520.0,37,52400,8.3,self emp,Bachelor,Single,2
15521.0,35,21200,12.6,fulltime,High School,Married,1
15522.0,30,40600,3.8,Full-time,High School,Married,0
15523.0,21,26100,3.4,full-time,Some College,Single,0
15524.0,46,39300,5.2,Full-time,Bachelor,Single,0
15525.0,21,20000,3.8,full-time,Bachelor,Single,0
15526.0,37,24200,1.9,Full-time,Some College,Single,0
15527.0,31,58800,5.1,Full-time,Some College,Married,1
15528.0,31,34000,0.2,full-time,Bachelor,Single,1
15529.0,38,20000,14.0,full-time,Advanced,Married,2
15530.0,26,20000,6.8,ft,High School,Married,2
15531.0,37,43900,4.2,part-time,Advanced,Married,1
15532.0,47,52300,1.0,fulltime,Graduate,Married,0
15533.0,48,122100,8.1,self employed,Bachelor,Divorced,1
15534.0,24,20000,6.1,Full-time,High School,Single,2
15535.0,43,42200,6.1,full-time,Graduate,Married,2
15536.0,32,113900,7.1,Full-time,Advanced,Single,0
15537.0,50,56100,2.4,contractor,Bachelor,Married,5
15538.0,30,30800,1.0,self employed,Graduate,Single,2
15539.0,40,51300,6.0,Full-time,Bachelor,Single,0
15540.0,35,68400,5.2,Full-time,Some College,Divorced,0
15541.0,27,44100,3.5,fulltime,Bachelor,Single,0
15542.0,28,56500,5.2,Full-time,High School,Married,0
15543.0,56,60200,7.7,ft,High School,Married,1
15544.0,34,137200,4.0,self employed,Bachelor,Married,0
15545.0,46,81100,4.9,Full-time,Some College,Married,2
15546.0,48,24500,4.9,full-time,Bachelor,Married,1
15547.0,40,41300,3.6,fulltime,Some College,Divorced,1
15548.0,48,30300,4.9,Full-time,Advanced,Married,4
15549.0,49,58800,3.7,ft,Graduate,Single,0
15550.0,28,23100,3.1,self emp,High School,Married,1
15551.0,26,67500,8.0,self-employed,Some College,Married,2
15552.0,31,28000,6.7,fulltime,Bachelor,Married,3
15553.0,25,20400,5.1,Full-time,Graduate,Single,1
15554.0,46,48900,1.2,fulltime,High School,Married,2
15555.0,22,46400,4.2,fulltime,High School,Married,5
15556.0,51,81400,0.7,ft,Graduate,Married,1
15557.0,30,36800,9.6,pt,Bachelor,Single,1
15558.0,32,53400,10.5,Full-time,High School,Married,0
15559.0,52,31600,6.2,part-time,Graduate,Single,1
15560.0,43,22000,4.0,ft,High School,Divorced,1
