cust_num,monthly_income,existing_monthly_debt,monthly_payment,debt_to_income_ratio,debt_service_ratio,payment_to_income_ratio,credit_utilization,revolving_balance,credit_usage_amount,available_credit,total_monthly_debt_payment,annual_debt_payment,loan_to_annual_income,total_debt_amount,monthly_free_cash_flow
21520,5567.0,565.95,740.75,0.23500000000000001,0.23473652694610703,0.133,0.11,4400.0,4400.0,35600.0,1306.7,15680.4,0.327844311377245,26300.0,4259.97
21521,3491.67,1210.46,1327.31,0.727,0.7268076372315031,0.38,0.498,60258.0,60258.0,60742.0,2537.77,30453.24,5.505966587112172,290958.0,953.9
21522,4441.67,1692.21,290.02,0.446,0.44628067542213806,0.065,0.159,21099.3,21099.3,111600.7,1982.23,23786.76,0.221388367729831,32899.3,2459.44
21523,2833.0,564.69,132.0,0.246,0.24589058823529403,0.047,0.591,12647.4,12647.4,8752.6,696.69,8360.28,0.129411764705882,17047.4,2136.64
21524,4783.33,534.28,255.0,0.165,0.165006271777003,0.053,0.35000000000000003,16975.0,16975.0,31525.0,789.28,9471.36,0.14808362369337902,25475.0,3994.05
21525,2316.67,646.85,239.1,0.382,0.382424460431654,0.10300000000000001,0.322,11914.0,11914.0,25086.0,885.95,10631.4,0.384892086330935,22614.0,1430.72
21526,1667.0,194.56,2135.53,1.3980000000000001,1.3980540000000001,1.2810000000000001,0.223,5887.2,5887.2,20512.8,2330.09,27961.08,11.85,242887.2,-663.4233333333334
21527,4500.0,1345.96,1229.3,0.5720000000000001,0.57228,0.273,0.28800000000000003,42508.8,42508.8,105091.2,2575.26,30903.120000000003,3.712962962962963,243008.8,1924.74
21528,3833.0,799.76,723.28,0.397,0.397314782608695,0.189,0.496,17062.4,17062.4,17337.6,1523.04,18276.48,0.478260869565217,39062.4,2310.29
21529,1666.67,599.37,186.0,0.47100000000000003,0.471222,0.112,0.254,14122.4,14122.4,41477.6,785.37,9424.44,0.31,20322.4,881.2966666666667
21530,2150.0,193.66,174.0,0.171,0.17100465116279,0.081,0.333,11555.1,11555.1,23144.9,367.66,4411.92,0.22480620155038702,17355.1,1782.34
21531,2333.33,399.77,2106.92,1.074,1.074295714285714,0.903,0.7030000000000001,29666.6,29666.6,12533.4,2506.69,30080.28,10.392857142857142,320666.6,-173.36
21532,3641.67,1324.09,297.0,0.445,0.445150572082379,0.082,0.5750000000000001,56637.5,56637.5,41862.5,1621.09,19453.08,0.226544622425629,66537.5,2020.58
21533,8475.0,1831.54,560.39,0.28200000000000003,0.282233628318584,0.066,0.48,73296.0,73296.0,79404.0,2391.93,28703.16,0.20943952802359803,94596.0,6083.07
21534,4883.0,1395.54,339.0,0.355,0.35519590443686005,0.069,0.61,97051.0,97051.0,62049.0,1734.54,20814.48,0.19283276450511902,108351.0,3148.793333333333
21535,5516.67,1618.45,332.6,0.354,0.353664652567975,0.06,0.28500000000000003,44773.5,44773.5,112326.5,1951.05,23412.6,0.21903323262839802,59273.5,3565.62
21536,2216.67,683.5,1237.54,0.867,0.8666345864661651,0.558,0.28300000000000003,8207.0,8207.0,20793.0,1921.04,23052.48,8.857142857142858,243807.0,295.63
21537,5400.0,1418.4,2535.56,0.732,0.7322148148148141,0.47000000000000003,0.336,49459.2,49459.2,97740.8,3953.96,47447.52,6.861111111111111,494059.2,1446.04
21538,7283.33,507.75,1540.05,0.281,0.281162471395881,0.211,0.5670000000000001,74560.5,74560.5,56939.5,2047.8,24573.6,2.7139588100686503,311760.5,5235.53
21539,6858.33,2385.25,48.0,0.355,0.354787363304981,0.007,0.419,32723.9,32723.9,45376.1,2433.25,29199.0,0.019441069258809,34323.9,4425.08
21540,3200.0,431.39,1112.15,0.482,0.48235625,0.34800000000000003,0.7010000000000001,23553.6,23553.6,10046.4,1543.54,18522.48,4.630208333333333,201353.6,1656.46
21541,1725.0,191.85,2239.07,1.409,1.409228985507246,1.298,0.6920000000000001,13355.6,13355.6,5944.4,2430.92,29171.04,17.420289855072465,373955.6,-705.92
21542,5875.0,2076.93,493.71,0.438,0.437555744680851,0.084,0.457,88795.1,88795.1,105504.9,2570.64,30847.68,0.21418439716312002,103895.1,3304.36
21543,1667.0,125.7,3989.83,2.469,2.469318,2.394,0.425,12027.5,12027.5,16272.5,4115.53,49386.36,22.925,470527.5,-2448.86
21544,2508.33,353.54,3294.36,1.454,1.454312292358803,1.313,0.262,14619.6,14619.6,41180.4,3647.9,43774.8,16.857142857142858,522019.6,-1139.57
21545,2141.67,176.78,543.26,0.336,0.33620544747081704,0.254,0.271,19403.6,19403.6,52196.4,720.04,8640.48,0.9221789883268481,43103.6,1421.63
21546,4133.33,1122.17,489.0,0.39,0.38979919354838705,0.11800000000000001,0.315,29011.5,29011.5,63088.5,1611.17,19334.04,0.328629032258064,45311.5,2522.16
21547,1683.33,571.07,148.92,0.428,0.42771683168316804,0.088,1.0,50700.0,50700.0,0.0,719.99,8639.880000000001,0.272277227722772,56200.0,963.3433333333332
21548,5091.67,1481.14,277.21,0.34500000000000003,0.345338788870703,0.054,0.52,94016.0,94016.0,86784.0,1758.35,21100.2,0.20785597381342003,106716.0,3333.3166666666666
21549,5108.0,1688.4,1359.47,0.597,0.59664665579119,0.266,0.516,76935.6,76935.6,72164.4,3047.87,36574.44,0.46818923327895506,105635.6,2060.46
21550,3308.33,290.45,395.89,0.20700000000000002,0.20745793450881603,0.12,0.373,49347.9,49347.9,82952.1,686.34,8236.079999999998,0.21662468513853902,57947.9,2621.99
21551,1666.67,391.85,126.0,0.311,0.31071000000000004,0.076,0.188,7463.6,7463.6,32236.4,517.85,6214.200000000001,0.21,11663.6,1148.82
21552,2458.33,690.62,424.38,0.454,0.45355932203389804,0.17300000000000001,0.533,10926.5,10926.5,9573.5,1115.0,13380.0,0.650847457627118,30126.5,1343.33
21553,3800.0,312.27,3340.14,0.961,0.9611605263157891,0.879,0.40900000000000003,40859.1,40859.1,59040.9,3652.41,43828.92,10.631578947368421,525659.1,147.59
21554,2933.33,175.17,2696.72,0.979,0.9790534090909091,0.919,0.261,15764.4,15764.4,44635.6,2871.89,34462.68,11.457386363636363,419064.4,61.44
21555,4483.0,1067.09,541.19,0.359,0.358724163568773,0.121,0.367,47049.4,47049.4,81150.6,1608.28,19299.36,0.308550185873605,63649.4,2875.05
21556,2092.0,529.46,772.81,0.623,0.622599203187251,0.369,0.621,21983.4,21983.4,13416.6,1302.27,15627.24,0.912350597609561,44883.4,789.4
21557,2958.0,1016.6,207.32,0.41400000000000003,0.41371943661971805,0.07,0.725,64017.5,64017.5,24282.5,1223.92,14687.04,0.21971830985915403,71817.5,1734.41
21558,5400.0,655.84,399.0,0.195,0.19534074074074,0.074,0.334,36272.4,36272.4,72327.6,1054.84,12658.080000000002,0.20524691358024602,49572.4,4345.16
21559,4550.0,1009.48,575.77,0.34800000000000003,0.348406593406593,0.127,0.28300000000000003,34724.1,34724.1,87975.9,1585.25,19023.0,0.31868131868131805,52124.1,2964.75
21560,4175.0,1412.45,382.7,0.43,0.429976047904191,0.092,0.422,26290.6,26290.6,36009.4,1795.15,21541.800000000003,0.23752495009980001,38190.6,2379.85
21561,2291.67,848.79,1390.55,0.977,0.9771665454545451,0.607,0.47400000000000003,14551.8,14551.8,16148.2,2239.34,26872.08,9.323636363636364,270951.8,52.32666666666637
21562,5258.33,314.6,686.72,0.19,0.19042535657686202,0.131,0.43,58394.0,58394.0,77406.0,1001.32,12015.84,0.451664025356576,86894.0,4257.01
21563,5450.0,1457.21,279.36,0.319,0.31863669724770605,0.051000000000000004,0.971,157884.6,157884.6,4715.4,1736.5700000000002,20838.840000000004,1.038226299694189,225784.6,3713.43
21564,3591.67,603.06,126.0,0.203,0.20298654292343302,0.035,0.513,17595.9,17595.9,16704.1,729.06,8748.72,0.097447795823665,21795.9,2862.61
21565,1725.0,389.86,920.24,0.759,0.759478260869565,0.533,0.8150000000000001,27791.5,27791.5,6308.5,1310.1,15721.2,7.06280193236715,173991.5,414.9
21566,7250.0,1051.7,494.46,0.213,0.21326344827586202,0.068,0.332,21878.8,21878.8,44021.2,1546.16,18553.92,0.220689655172413,41078.8,5703.84
21567,3991.67,323.48,1505.39,0.458,0.458172025052192,0.377,0.431,24868.7,24868.7,32831.3,1828.87,21946.44,5.67223382045929,296568.7,2162.8
21568,2216.67,121.22,760.22,0.398,0.397642105263157,0.343,0.257,19043.7,19043.7,55056.3,881.44,10577.28,0.6015037593984961,35043.7,1335.2266666666665
21569,5266.67,1586.11,908.79,0.47400000000000003,0.47371518987341704,0.17300000000000001,0.521,86433.9,86433.9,79466.1,2494.9,29938.8,0.305379746835443,105733.9,2771.766666666668
21570,3708.33,658.27,1854.4,0.678,0.677573932584269,0.5,0.303,29724.3,29724.3,68375.7,2512.67,30152.04,7.997752808988764,385624.3,1195.6633333333334
21571,3558.33,1041.07,639.47,0.47200000000000003,0.47228290398126405,0.18,0.517,55525.8,55525.8,51874.2,1680.54,20166.48,0.5526932084309131,79125.8,1877.79
21572,5308.0,1430.98,788.82,0.418,0.41817268445839806,0.149,0.516,43808.4,43808.4,41091.6,2219.8,26637.6,1.607535321821036,146208.4,3088.533333333333
21573,2475.0,430.92,1898.54,0.9410000000000001,0.941195959595959,0.767,0.247,7014.8,7014.8,21385.2,2329.46,27953.52,8.461279461279462,258314.8,145.54
21574,4816.67,788.25,1711.52,0.519,0.51898339100346,0.355,0.418,43346.6,43346.6,60353.4,2499.77,29997.24,4.679930795847751,313846.6,2316.9
21575,2325.0,640.56,534.65,0.505,0.5054666666666661,0.23,0.183,9424.5,9424.5,42075.5,1175.21,14102.52,0.7204301075268811,29524.5,1149.79
21576,1666.67,472.39,823.96,0.778,0.7778099999999991,0.494,0.291,14142.6,14142.6,34457.4,1296.35,15556.2,0.87,31542.6,370.3166666666668
21577,2142.0,626.36,467.26,0.511,0.510639688715953,0.218,0.274,15207.0,15207.0,40293.0,1093.62,13123.44,0.696498054474708,33107.0,1048.05
21578,2533.0,911.74,620.46,0.605,0.6048157894736841,0.245,0.5680000000000001,21072.8,21072.8,16027.2,1532.2,18386.4,0.8980263157894731,48372.8,1001.13
21579,3666.67,728.43,3732.71,1.217,1.216674545454545,1.018,0.853,74637.5,74637.5,12862.5,4461.14,53533.68000000001,10.295454545454545,527637.5,-794.47
21580,3492.0,367.84,3101.03,0.993,0.993471121718377,0.888,0.795,90232.5,90232.5,23267.5,3468.87,41626.44,9.56563245823389,491032.5,22.8
21581,3958.33,895.22,68.32,0.243,0.24342063157894703,0.017,0.319,12760.0,12760.0,27240.0,963.54,11562.48,0.06736842105263101,15960.0,2994.79
21582,8250.0,3105.75,263.09,0.40800000000000003,0.40834424242424205,0.032,0.525,158025.0,158025.0,142975.0,3368.84,40426.08,0.030303030303030002,161025.0,4881.16
21583,2941.67,792.74,3376.11,1.417,1.417172804532578,1.148,0.23900000000000002,20410.6,20410.6,64989.4,4168.85,50026.2,12.838526912181303,473610.6,-1227.1833333333338
21584,5075.0,1014.26,2760.2,0.744,0.743735960591133,0.544,0.54,53676.0,53676.0,45724.0,3774.46,45293.52,8.272577996715928,557476.0,1300.54
21585,2591.67,458.43,345.0,0.31,0.310005144694533,0.133,0.599,35940.0,35940.0,24060.0,803.43,9641.16,0.36977491961414705,47440.0,1788.24
21586,5466.67,2157.32,317.54,0.453,0.452718292682926,0.058,0.315,28350.0,28350.0,61650.0,2474.86,29698.32,0.15091463414634101,38250.0,2991.81
21587,2133.33,347.87,159.0,0.23800000000000002,0.23759531250000002,0.075,0.937,62310.5,62310.5,4189.5,506.87,6082.4400000000005,0.20703125,67610.5,1626.46
21588,1666.67,116.53,346.93,0.278,0.278076,0.20800000000000002,0.40700000000000003,9401.7,9401.7,13698.3,463.46,5561.52,0.78,25001.7,1203.21
21589,6941.67,1749.82,524.05,0.328,0.327568307322929,0.075,0.5660000000000001,78843.8,78843.8,60456.2,2273.87,27286.44,0.193277310924369,94943.8,4667.8
21590,3425.0,616.0,372.88,0.289,0.28872408759124,0.109,0.442,35271.6,35271.6,44528.4,988.88,11866.56,0.27007299270072904,46371.6,2436.12
21591,1667.0,283.48,550.49,0.5,0.500382,0.33,0.501,21793.5,21793.5,21706.5,833.97,10007.64,0.805,37893.5,832.7
21592,4950.0,1414.74,37.34,0.293,0.293349494949494,0.008,0.512,70041.6,70041.6,66758.4,1452.08,17424.96,0.028619528619528004,71741.6,3497.92
21593,6125.0,1208.51,329.04,0.251,0.25102857142857105,0.054,0.48,23952.0,23952.0,25948.0,1537.55,18450.6,0.172789115646258,36652.0,4587.45
21594,4542.0,642.65,135.0,0.171,0.171225688073394,0.03,0.267,29209.8,29209.8,80190.2,777.65,9331.8,0.082568807339449,33709.8,3764.02
21595,2258.33,880.7,644.43,0.675,0.6753343173431731,0.28500000000000003,0.515,18076.5,18076.5,17023.5,1525.13,18301.56,0.512915129151291,31976.5,733.2033333333334
21596,3416.67,1021.53,168.0,0.34800000000000003,0.348155121951219,0.049,0.318,15168.6,15168.6,32531.4,1189.53,14274.36,0.13658536585365802,20768.6,2227.1366666666663
21597,2400.0,316.08,440.66,0.315,0.315308333333333,0.184,0.335,21641.0,21641.0,42959.0,756.74,9080.88,0.6944444444444441,41641.0,1643.26
21598,7708.33,2055.38,1030.76,0.4,0.400364108108108,0.134,0.466,114496.2,114496.2,131203.8,3086.14,37033.68000000001,2.2951351351351352,326796.2,4622.19
21599,1667.0,456.22,3929.93,2.632,2.63169,2.358,0.548,29294.7,7178.8,5921.2,4386.15,52633.8,25.0,507178.8,-2719.48
21600,1741.67,281.19,2042.85,1.334,1.334377033492822,1.173,0.619,10461.1,10461.1,6438.9,2324.04,27888.48,11.808612440191387,257261.1,-582.3733333333332
21601,2566.67,814.37,1106.83,0.749,0.74851948051948,0.431,0.198,15562.8,15562.8,63037.2,1921.2,23054.4,5.467532467532467,183962.8,645.47
21602,3717.0,1254.85,510.0,0.47500000000000003,0.47484753363228704,0.137,0.508,25450.8,25450.8,24649.2,1764.85,21178.2,0.38116591928251103,42450.8,1951.82
21603,4558.33,1022.08,1155.83,0.47800000000000004,0.47778647166361904,0.254,0.498,38744.4,38744.4,39055.6,2177.91,26134.92,0.6398537477148081,73744.4,2380.42
21604,1867.0,294.2,1043.99,0.717,0.7168875,0.559,0.625,33875.0,33875.0,20325.0,1338.19,16058.28,1.388392857142857,64975.0,528.48
21605,5100.0,1424.47,390.0,0.356,0.35577843137254905,0.076,0.742,117829.6,117829.6,40970.4,1814.47,21773.64,0.21241830065359402,130829.6,3285.53
21606,2892.0,904.2,168.0,0.371,0.37078962536023,0.058,0.279,15345.0,15345.0,39655.0,1072.2,12866.4,0.16138328530259302,20945.0,1819.4666666666665
21607,7183.33,2324.85,551.73,0.4,0.400451972157772,0.077,0.12,29294.7,32112.0,235488.0,2876.58,34518.96,0.23897911832946603,52712.0,4306.753333333333
21608,9141.67,2379.55,133.41,0.275,0.27489079307201403,0.015,0.934,277304.6,277304.6,19595.4,2512.96,30155.52,0.037374658158614,281404.6,6628.71
21609,1666.67,203.3,605.58,0.485,0.48532800000000004,0.363,0.8250000000000001,46447.5,46447.5,9852.5,808.88,9706.56,1.17,69847.5,857.79
21610,3541.67,219.21,635.31,0.241,0.24127623529411701,0.179,0.28800000000000003,27360.0,27360.0,67640.0,854.52,10254.24,2.432941176470588,130760.0,2687.15
21611,1892.0,706.09,1800.84,1.325,1.3252493392070481,0.9520000000000001,0.309,7385.1,7385.1,16514.9,2506.93,30083.16,11.334801762114537,264685.1,-615.26
21612,6158.33,554.31,126.0,0.11,0.11046982408660301,0.02,0.159,21067.5,21067.5,111432.5,680.31,8163.719999999999,0.056833558863328006,25267.5,5478.02
21613,1725.0,649.38,1887.93,1.471,1.470904347826087,1.094,0.366,4794.6,4794.6,8305.4,2537.31,30447.72,18.429951690821255,386294.6,-812.31
21614,2383.33,130.04,827.44,0.402,0.40173986013986,0.34700000000000003,0.47600000000000003,38508.4,38508.4,42391.6,957.48,11489.76,1.08041958041958,69408.4,1425.8533333333337
21615,3375.0,504.61,1817.37,0.6880000000000001,0.6879940740740741,0.538,0.308,17032.4,17032.4,38267.6,2321.98,27863.76,6.493827160493828,280032.4,1053.02
21616,4783.33,703.47,1292.27,0.417,0.41722787456446,0.27,0.45,20610.0,20610.0,25190.0,1995.74,23948.88,2.473867595818815,162610.0,2787.59
21617,2266.67,479.78,426.0,0.4,0.399608823529411,0.188,0.331,12975.2,12975.2,26224.8,905.78,10869.36,0.522058823529411,27175.2,1360.89
21618,3383.33,464.87,2501.28,0.877,0.876694581280788,0.739,0.44,52272.0,52272.0,66528.0,2966.15,35593.8,7.305418719211823,348872.0,417.18
21619,3191.67,233.1,513.57,0.234,0.233943603133159,0.161,0.35000000000000003,33950.0,33950.0,63050.0,746.67,8960.04,2.065274151436031,113050.0,2444.9966666666664
21620,7108.33,2047.95,606.0,0.373,0.373357561547479,0.085,0.783,185649.3,185649.3,51450.70000000001,2653.95,31847.4,0.236811254396248,205849.3,4454.38
21621,3808.0,283.39,1118.39,0.368,0.36808227571115903,0.294,0.395,43805.5,43805.5,67094.5,1401.7800000000002,16821.36,4.258205689277899,238405.5,2406.55
21622,2067.0,821.14,297.0,0.541,0.541035483870967,0.14400000000000002,0.682,46307.8,46307.8,21592.2,1118.14,13417.679999999998,0.39919354838709603,56207.8,948.53
21623,4175.0,1417.83,267.0,0.404,0.403552095808383,0.064,0.539,37298.8,37298.8,31901.2,1684.83,20217.96,0.177644710578842,46198.8,2490.17
21624,1958.33,593.3,1221.21,0.927,0.9265582978723401,0.624,0.322,18225.2,18225.2,38374.8,1814.51,21774.12,7.05531914893617,184025.2,143.82333333333327
21625,5575.0,1286.69,1046.09,0.418,0.418435874439461,0.188,0.334,45323.8,45323.8,90376.2,2332.78,27993.36,0.46487294469357204,76423.8,3242.22
21626,4383.0,1602.78,950.23,0.582,0.5824357414448671,0.217,0.456,67898.4,67898.4,81001.6,2553.01,30636.120000000003,2.509505703422053,199898.4,1830.3233333333328
21627,5141.67,664.69,987.21,0.321,0.32127714748784403,0.192,0.331,59844.8,59844.8,120955.2,1651.9,19822.800000000003,0.346839546191247,81244.8,3489.766666666667
21628,5133.33,1747.9,935.72,0.523,0.5227831168831161,0.182,0.233,10881.1,10881.1,35818.9,2683.62,32203.44,0.5762987012987011,46381.1,2449.71
21629,5200.0,618.45,180.0,0.154,0.153548076923076,0.035,0.539,97990.2,97990.2,83809.8,798.45,9581.4,0.096153846153846,103990.2,4401.55
21630,5600.0,808.33,81.0,0.159,0.158808928571428,0.014,0.298,14035.8,14035.8,33064.2,889.33,10671.96,0.040178571428571,16735.8,4710.67
21631,2541.67,498.31,574.53,0.422,0.422100983606557,0.226,0.62,20212.0,20212.0,12388.0,1072.84,12874.079999999998,0.5704918032786881,37612.0,1468.83
21632,2716.67,1020.94,137.99,0.427,0.42660000000000003,0.051000000000000004,0.382,35029.4,35029.4,56670.6,1158.93,13907.16,0.159509202453987,40229.4,1557.74
21633,4433.33,1061.4,1216.27,0.514,0.513760150375939,0.274,0.365,46172.5,46172.5,80327.5,2277.67,27332.04,4.048872180451128,261572.5,2155.66
21634,5400.0,817.32,147.0,0.179,0.178577777777777,0.027,0.304,55267.2,55267.2,126532.8,964.32,11571.84,0.07561728395061701,60167.2,4435.68
21635,2575.0,594.08,794.72,0.539,0.539339805825242,0.309,0.464,35960.0,35960.0,41540.0,1388.8000000000002,16665.600000000002,0.9514563106796111,65360.0,1186.2
21636,4733.33,1446.75,1445.73,0.611,0.611087323943662,0.305,0.505,54742.0,54742.0,53658.0,2892.48,34709.76,4.160211267605634,291042.0,1840.85
21637,4700.0,1637.92,375.0,0.428,0.428280851063829,0.08,0.315,26239.5,26239.5,57060.5,2012.92,24155.04,0.22163120567375802,38739.5,2687.08
21638,3775.0,1284.51,303.0,0.421,0.420532450331125,0.08,0.531,33930.9,33930.9,29969.1,1587.51,19050.12,0.22295805739514302,44030.9,2187.49
21639,3175.0,272.93,386.12,0.20800000000000002,0.20757480314960602,0.122,0.788,27895.2,27895.2,7504.799999999999,659.05,7908.599999999999,0.304461942257217,39495.2,2515.95
21640,4333.0,1351.48,667.13,0.466,0.465833076923076,0.154,0.267,27260.7,27260.7,74839.3,2018.61,24223.32,0.511538461538461,53860.7,2314.72
21641,6800.0,1527.22,285.38,0.267,0.266558823529411,0.042,0.976,71931.2,71931.2,1768.8,1812.6,21751.2,0.10906862745098,80831.2,4987.4
21642,2933.33,573.42,1461.12,0.6940000000000001,0.6935931818181811,0.498,0.593,31369.7,31369.7,21530.3,2034.54,24414.48,6.170454545454546,248569.7,898.7933333333335
21643,3800.0,772.68,1444.29,0.583,0.583413157894736,0.38,0.259,21471.1,21471.1,61428.9,2216.97,26603.64,6.114035087719298,300271.1,1583.0300000000002
21644,3891.67,592.88,329.66,0.23700000000000002,0.23705524625267602,0.085,0.608,17875.2,17875.2,11524.8,922.54,11070.48,0.26766595289079204,30375.2,2969.13
21645,4541.67,1394.18,573.74,0.433,0.43330348623853204,0.126,0.212,35382.8,35382.8,131517.2,1967.92,23615.04,0.41467889908256805,57982.8,2573.746666666667
21646,3633.33,1407.5,2986.16,1.209,1.209264220183486,0.8220000000000001,0.163,20065.3,20065.3,103034.7,4393.66,52723.92,10.961009174311927,497965.3,-760.33
21647,4358.33,388.63,2842.05,0.741,0.741265009560229,0.652,0.462,52067.4,52067.4,60632.6,3230.68,38768.16,6.795411089866157,407467.4,1127.6533333333327
21648,4958.33,963.51,539.43,0.303,0.303113949579831,0.109,0.726,81747.6,81747.6,30852.4,1502.94,18035.28,0.33781512605042,101847.6,3455.39
21649,2150.0,647.89,357.0,0.467,0.46739069767441804,0.166,0.379,24180.2,24180.2,39619.8,1004.89,12058.68,0.46124031007751903,36080.2,1145.11
21650,4750.0,1818.65,145.28,0.41300000000000003,0.41345894736842104,0.031,0.654,115496.4,115496.4,61103.6,1963.93,23567.16,0.1,121196.4,2786.07
21651,1666.67,253.6,1625.03,1.127,1.127177999999999,0.975,0.673,24901.0,24901.0,12099.0,1878.63,22543.56,9.555,216001.0,-211.96333333333317
21652,3283.33,319.83,394.88,0.218,0.21767817258883201,0.12,0.612,30661.2,30661.2,19438.8,714.71,8576.52,0.30710659898477105,42761.2,2568.623333333333
21653,2083.33,510.46,645.97,0.555,0.5550864,0.31,0.545,18094.0,18094.0,15106.0,1156.43,13877.16,0.76,37094.0,926.9
21654,2533.33,949.52,715.18,0.657,0.6571184210526311,0.28200000000000003,0.084,7795.2,7795.2,85004.8,1664.7,19976.4,0.6907894736842101,28795.2,868.63
21655,4350.0,1195.6,372.0,0.36,0.360367816091954,0.08600000000000001,0.527,87850.9,87850.9,78849.1,1567.6,18811.2,0.23754789272030602,100250.9,2782.4
21656,3625.0,967.02,471.0,0.397,0.39669517241379304,0.13,0.871,86664.5,86664.5,12835.5,1438.02,17256.239999999998,0.36091954022988504,102364.5,2186.98
21657,2500.0,808.11,1392.71,0.88,0.8803280000000001,0.557,0.538,32226.2,32226.2,27673.8,2200.82,26409.840000000004,7.306666666666667,251426.2,299.18
